year,GPP_NT_VUT_REF_sum,NEE_VUT_REF_QC_mean,P_F_sum,P_F_QC_mean,P_ERA_sum,P_F_jfmam_sum,P_F_QC_jfmam_mean,P_ERA_jfmam_sum,TA_F_mean,TA_F_QC_mean,TA_ERA_mean,PPFD_IN_mean,PPFD_IN_QC_mean,SW_IN_F_mean,SW_IN_F_QC_mean,SW_IN_ERA_mean,VPD_F_mean,VPD_F_QC_mean,VPD_ERA_mean,NETRAD_mean,NETRAD_QC_mean,G_F_MDS_mean,G_F_MDS_QC_mean,LE_F_MDS_mean,LE_F_MDS_QC_mean,LE_CORR_mean,H_F_MDS_mean,H_F_MDS_QC_mean,H_CORR_mean,SWC_F_MDS_1_mean,SWC_F_MDS_1_QC_mean,SITE_ID,keep_year,season,PDSI_mean
2019,257.74483,0.986263626,136.287,1,279.737,NA,NA,NA,5.708494505,1,5.825318681,212.4579329,0.990155678,106.1664835,0.991071538,106.1976923,2.637241758,1,2.702989011,NA,NA,-1.556752055,0.999542088,39.01634505,0.997023736,NA,-7.692865934,0.997252857,NA,12.24795604,1,CH-Dav,TRUE,Fall,-2.733333333
2020,244.58616,0.963141066,NA,NA,NA,NA,NA,NA,5.665626374,1,NA,234.5572053,0.994047619,114.5263187,0.999084308,NA,2.87321978,1,NA,NA,NA,-1.296762088,1,30.69952088,0.994276462,NA,-3.902543956,0.992674264,NA,13.16771429,1,CH-Dav,TRUE,Fall,-1.81
2005,449.39977,0.958791055,204.801,0.957417473,189.1,NA,NA,NA,8.254945055,0.960164945,8.289505495,214.0321819,0.899267399,109.2554176,0.908653626,110.3313846,2.235351648,0.960164945,1.91910989,NA,NA,NA,NA,35.54270769,0.974816791,36.06326264,7.569837692,0.993818747,7.685494176,45.65037363,0.959935824,CH-Fru,FALSE,Fall,-2.16
2006,522.20303,0.163919341,352.025,0.999771209,316.938,NA,NA,NA,10.4519011,0.164606374,10.35827473,NA,0,110.3755385,0.165063956,109.7465275,2.506857143,0.164606374,2.30443956,35.06775513,0.998626374,-2.247988791,1,94.75951648,0.164835165,96.45949451,-38.8033022,0.164835165,-39.59168132,39.59261538,0.164606374,CH-Fru,FALSE,Fall,-0.443333333
2007,358.20352,0.847985374,178.917,1,281.497,NA,NA,NA,6.323791209,1,6.472252747,191.0519723,0.996108059,101.0871099,0.998855385,107.1516813,1.123901099,1,1.679923077,34.13912899,0.989239927,-5.130680989,1,36.13983407,0.888049527,37.07168352,5.402392857,0.912545659,5.579215824,40.09412088,1,CH-Fru,TRUE,Fall,1.106666667
2008,364.37251,0.982829769,297.333,0.999771077,404.754,NA,NA,NA,7.114637363,1,7.000604396,181.7493348,0.993360806,90.35348352,0.998855385,100.484,0.901164835,1,1.537703297,28.32139524,0.994047619,-4.973956923,1,29.25103846,0.996795077,30.67968571,2.464681978,0.999084176,2.626063077,50.13210989,1,CH-Fru,TRUE,Fall,-1.14
2009,439.7455,0,288.401,0.999771209,304.911,NA,NA,NA,8.873637363,1,8.527681319,192.1043531,0.996108059,93.79721978,0.998626462,103.9412857,0.176769231,1,1.929197802,34.01672302,0.997252747,-5.748439451,1,63.22193956,0,68.98327912,11.09222637,0,12.18908769,40.46431868,1,CH-Fru,FALSE,Fall,-1.233333333
2010,328.6004,0.984202912,343.612,1,344.548,NA,NA,NA,7.029274725,1,7.166373626,195.4484966,0.999084249,93.23561538,1,102.3816923,0.620967033,1,1.764395604,34.63852499,0.99793956,-6.77005956,1,41.31461538,0.997710769,38.62802418,4.387834066,0.999542088,3.182954396,52.32871429,1,CH-Fru,TRUE,Fall,-0.523333333
2011,492.21867,0.918040077,61.408,0.999771209,232.949,NA,NA,NA,9.475252747,1,8.576879121,246.0395522,0.997710623,121.852978,0.999313231,115.147956,2.651549451,1,1.731901099,41.2389912,0.994047619,-6.158674396,1,40.21446044,0.997023934,39.22778022,8.619542857,0.998168549,9.286892308,36.55305495,1,CH-Fru,TRUE,Fall,-2.836666667
2012,379.58979,0.936126286,404.331,0.999313363,412.555,NA,NA,NA,8.472846154,1,8.061791209,199.0941678,0.996336996,100.7717582,0.999542154,101.9245604,1.86343956,1,1.553197802,33.45432626,0.996565934,-6.468055714,1,33.39054505,0.975732363,35.26166154,4.618256022,0.988781978,4.88308278,43.24613187,1,CH-Fru,TRUE,Fall,-1.27
2013,419.37178,0.928571451,469.933,0.950091703,437.03,NA,NA,NA,8.244516484,0.926282,8.18789011,186.6533144,0.877289377,95.89926374,0.928342451,97.24306593,1.416087912,0.926282,1.744065934,NA,NA,NA,NA,38.62194615,0.945283714,40.81053956,2.916367451,0.949175879,3.073109099,40.92020879,0.952609857,CH-Fru,TRUE,Fall,0.5
2014,438.58687,0.93131867,328.387,0.999771077,393.887,NA,NA,NA,10.07110989,1,9.633373626,221.8692922,0.998626374,112.0845604,1,107.2192967,2.401549451,1,1.655175824,NA,NA,NA,NA,41.92697582,0.998168681,44.30875275,3.517344945,0.999771077,3.705779231,50.65334066,1,CH-Fru,TRUE,Fall,0.803333333
2015,368.03795,0.966346165,284.474,0.999771209,258.107,NA,NA,NA,7.897450549,1,7.832978022,195.9665624,0.99702381,96.31754945,0.998855385,103.9437473,1.862571429,1,1.838901099,NA,NA,NA,NA,34.04029341,0.998626462,NA,2.618696703,0.99862633,NA,37.27550549,1,CH-Fru,TRUE,Fall,-1.756666667
2016,419.32221,0.956272967,326.485,1,245.232,NA,NA,NA,8.276978022,1,8.021813187,203.5311711,0.993818681,103.0095604,0.997023736,106.2044725,3.477186813,0.994505385,1.710296703,NA,NA,NA,NA,45.22356374,0.996337099,NA,-0.329381758,0.99839767,NA,44.35272527,1,CH-Fru,TRUE,Fall,2.466666667
2017,443.32288,0.821886681,358.747,0.113324176,393.637,NA,NA,NA,7.666285714,0.927884615,7.507527473,202.4616828,0.913690476,104.3814835,0.925824176,103.0967033,2.744538462,0.914148242,1.730626374,NA,NA,NA,NA,31.26280549,0.893315187,NA,2.761258022,0.896978022,NA,48.42451648,0.931318791,CH-Fru,TRUE,Fall,-2.966666667
2018,480.72468,0.89858044,280.197,0.999084176,209.252,NA,NA,NA,9.101076923,0.999542088,9.008901099,229.1920222,0.998168498,116.0647253,0.99793956,114.2538352,2.737648352,0.999542088,2.210395604,NA,NA,NA,NA,42.62554396,0.995421538,NA,-0.17963033,0.998397341,NA,40.03932967,0.999542088,CH-Fru,TRUE,Fall,-3.266666667
2019,572.70505,0.968864209,469.188,1,366.89,NA,NA,NA,8.513307692,1,8.660472527,209.759105,0.998626374,103.1478462,1,101.4847912,2.017659341,1,1.747417582,NA,NA,NA,NA,38.19795934,0.998855253,NA,-0.654457253,0.999542154,NA,50.77748352,1,CH-Fru,TRUE,Fall,-4
2020,534.01542,0.911630242,NA,NA,NA,NA,NA,NA,8.387142857,0.983516516,NA,223.0798103,0.97275641,107.0878571,0.984432209,NA,2.006054945,0.983516516,NA,NA,NA,-5.421170659,0.983516516,33.31783187,0.982600758,NA,6.902650231,0.982829747,NA,49.75648352,0.983516516,CH-Fru,TRUE,Fall,-3.79
2004,184.23538,0.925824242,225.987,1,133.576,NA,NA,NA,8.205010989,0.789835165,8.658637363,NA,0.670100733,99.00415385,0.790293077,101.9615385,2.254527473,0.789835165,2.577186813,NA,NA,NA,NA,50.11262747,NA,NA,21.6428044,NA,NA,17.21395604,0.928113407,CH-Lae,FALSE,Fall,-3.103333333
2005,217.28651,0.987179308,157.221,1,109.465,NA,NA,NA,8.624758242,1,8.510934066,214.3813312,0.994734432,101.2531319,0.998397473,108.8928681,2.547868132,1,2.583978022,NA,NA,NA,NA,44.32976264,NA,NA,21.87426703,NA,NA,17.26354945,1,CH-Lae,TRUE,Fall,-2.263333333
2006,234.41439,0.981914143,245.195,1,173.192,NA,NA,NA,10.95769231,1,10.5198022,230.5207922,0.997252747,105.506044,1,108.887989,3.138384615,1,2.919846154,NA,NA,NA,NA,46.6356967,NA,NA,21.32174615,NA,NA,19.37650549,0.994734505,CH-Lae,TRUE,Fall,-0.673333333
2007,311.1497,0.976419593,100.174,1,133.433,NA,NA,NA,6.500307692,1,6.876769231,223.2465054,0.997252747,105.0766264,1,104.0638901,2.118153846,1,2.340736264,NA,NA,NA,NA,44.77531099,NA,NA,25.28672088,NA,NA,17.51543956,0.999313297,CH-Lae,TRUE,Fall,1.07
2008,240.743966,0.961767319,263.303,1,215.984,NA,NA,NA,6.905373626,1,7.405340659,195.2661852,0.990613553,93.78035165,0.994734429,99.29631868,1.768571429,1,2.190461538,NA,NA,NA,NA,49.00125604,NA,NA,16.94644121,NA,NA,21.30208791,1,CH-Lae,TRUE,Fall,-1.85
2009,230.06378,0.99198722,158.094,1,178.761,NA,NA,NA,9.015846154,1,8.895098901,213.5993068,0.997252747,100.615967,1,102.1254835,2.611483516,1,2.655593407,NA,NA,NA,NA,59.15496923,NA,NA,22.56389165,NA,NA,16.41835165,1,CH-Lae,TRUE,Fall,-1.916666667
2010,329.41073,0.99313211,165.392,1,181.592,NA,NA,NA,7.171054945,1,7.460604396,213.7887532,0.99702381,101.5445934,0.998626264,101.4423077,2.213747253,1,2.360406593,NA,NA,NA,NA,69.32201758,NA,NA,23.07906923,NA,NA,24.70853846,1,CH-Lae,TRUE,Fall,-1.8
2011,390.91671,0.981914088,112.375,1,97.935,NA,NA,NA,8.986142857,1,8.510131868,229.6968472,0.997481685,106.3823077,1,114.6500659,2.551098901,1,2.449516484,NA,NA,NA,NA,48.06037582,NA,NA,26.77914066,NA,NA,18.93041758,1,CH-Lae,TRUE,Fall,-3.603333333
2012,587.52487,0.876144758,292.6,1,248.132,NA,NA,NA,7.887846154,0.993360901,8.206637363,186.1456325,0.99702381,87.25708791,0.999084176,100.7944945,1.940637363,0.993360901,2.082593407,NA,NA,NA,NA,50.83654725,NA,NA,8.712694725,NA,NA,24.7626044,0.996107912,CH-Lae,TRUE,Fall,-2.23
2013,353.97596,0.987866341,279.805,1,259.768,NA,NA,NA,7.957340659,1,8.480142857,191.0963219,0.998168498,92.60797802,0.999542088,95.93225275,2.075494505,1,2.274582418,NA,NA,NA,NA,53.89134725,NA,NA,21.79976923,NA,NA,24.55056044,0,CH-Lae,TRUE,Fall,0.61
2014,343.22181,0.981684901,197.696,1,227.157,NA,NA,NA,9.817065934,1,9.802956044,220.6566472,0.998855311,107.1467033,1,106.3820659,2.129615385,1,2.070362637,NA,NA,NA,NA,46.43429011,NA,NA,25.30505714,NA,NA,21.5183956,1,CH-Lae,TRUE,Fall,-1.67
2015,325.97651,0.965430538,111.087,1,144.182,NA,NA,NA,7.84643956,1,8.34378022,216.850869,0.99793956,108.4524066,1,103.1958022,2.324714286,1,2.638736264,NA,NA,NA,NA,31.78685604,NA,NA,53.3193033,NA,NA,12.87786813,0.997252582,CH-Lae,TRUE,Fall,-2.046666667
2016,310.607667,0.960164714,167.718,1,158.371,NA,NA,NA,9.96589011,0.999542154,8.318043956,221.6997988,0.997481685,111.1987582,0.999542154,105.5298462,2.784428571,0.999542154,2.416824176,NA,NA,NA,NA,33.92985714,NA,NA,35.08795495,NA,NA,15.53125275,0.999313231,CH-Lae,TRUE,Fall,2.9
2017,367.39423,0.920329813,190.985,1,211.909,NA,NA,NA,9.503934066,1,7.789857143,208.0542717,0.998168498,105.2717143,0.999542088,102.6856374,2.339,1,2.29967033,NA,NA,NA,NA,35.48692637,NA,NA,31.48445934,NA,NA,19.63093407,1,CH-Lae,TRUE,Fall,-3.1
2018,332.98788,0.901327868,134.419,1,97.405,NA,NA,NA,11.21615385,1,9.288043956,241.3046917,0.999313187,117.8761868,1,114.9002418,3.590351648,1,3.288087912,NA,NA,NA,NA,34.54706593,NA,NA,35.72216044,NA,NA,14.80797802,0.985576923,CH-Lae,TRUE,Fall,-4.2
2019,478.70971,0.755036626,282.016,0.826236374,208.399,NA,NA,NA,10.15768132,0.830586044,8.966285714,NA,0.67032967,106.0555055,0.831043956,101.9686703,2.367571429,0.830586044,2.431098901,NA,NA,NA,NA,33.66195714,NA,NA,30.42476923,NA,NA,26.93231868,0,CH-Lae,TRUE,Fall,-4.833333333
2020,493.20484,0.828983571,NA,NA,NA,NA,NA,NA,10.20174725,1,NA,213.3015918,1,103.6069231,1,NA,2.396626374,1,NA,NA,NA,NA,NA,36.19942198,NA,NA,26.84974396,NA,NA,25.30734066,1,CH-Lae,TRUE,Fall,-3.696666667
2002,454.50796,0.966804286,589.922,1,417.55,NA,NA,NA,9.122846154,1,9.388714286,NA,0,83.6661978,1,84.67147253,1.698153846,1,1.782010989,NA,NA,NA,1,34.07007912,0.991758165,NA,-2.982071868,0.995421407,NA,43.03836264,1,CH-Oe1,TRUE,Fall,0.926666667
2003,414.82243,0.940247242,281.463,1,270.799,NA,NA,NA,7.869274725,0.994505385,8.762934066,173.2584828,0.966575092,96.50516484,0.993589824,103.0175934,2.05321978,0.994505385,2.539076923,35.93580086,0.975732601,NA,1,34.00776154,0.989468681,NA,2.851105077,0.99404767,NA,26.98758242,0.994505385,CH-Oe1,TRUE,Fall,-4.363333333
2004,440.76688,0.664148495,268.542,1,214.799,NA,NA,NA,9.82756044,1,9.705769231,175.3635341,0.999542125,92.00610989,1,93.3462967,1.771846154,1,2.234978022,34.94504906,0.965888278,NA,1,34.89091429,0.987179451,NA,0.075125846,0.988095275,NA,40.19725275,1,CH-Oe1,TRUE,Fall,-3.033333333
2005,363.47669,0.920558538,181.532,1,209.924,NA,NA,NA,9.432351648,1,10.01915385,NA,0.329212454,92.95163736,1,101.6250659,1.340956044,1,2.412285714,31.39042908,0.999771062,NA,1,32.35506484,0.999771077,NA,3.331753516,0.999313495,NA,34.0857033,1,CH-Oe1,TRUE,Fall,-2.156666667
2006,477.93375,0.930860967,334.522,1,258.679,NA,NA,NA,11.36186813,1,12.01220879,NA,0,96.87079121,1,98.57041758,1.077494505,1,2.914384615,37.39639777,0.965430403,NA,1,36.1069044,0.995650264,NA,-0.471722341,0.99793956,NA,44.94693407,1,CH-Oe1,TRUE,Fall,1.823333333
2007,372.00547,0.95947789,127.077,1,214.661,NA,NA,NA,7.994307692,1,7.915835165,NA,0,95.56887912,1,100.2202418,2.01421978,1,1.902593407,29.83470004,0.997710623,NA,1,31.0310967,0.994505385,NA,-1.21782722,0.996336967,NA,39.64027473,1,CH-Oe1,TRUE,Fall,2.39
2008,406.78886,0.955586187,305.613,1,313.113,NA,NA,NA,8.583956044,1,8.764340659,NA,0,89.13765934,1,91.93972527,1.95321978,1,2.012384615,33.76954148,0.998855311,NA,1,24.91351978,0.995192615,NA,0.824151538,0.999084374,NA,41.26781319,0.981456044,CH-Oe1,FALSE,Fall,-1.41
2004,346.63885,0.728708681,396.035,1,262.133,NA,NA,NA,8.524703297,0.827609835,6.999582418,NA,0,86.14648352,0.918956011,87.18713187,1.690153846,0.826464879,2.19578022,NA,NA,NA,NA,2.248371868,0.99496356,NA,19.28477763,0.999313363,NA,NA,NA,CZ-BK1,TRUE,Fall,-1.786666667
2005,375.63659,0.866529198,147.881,0.67032967,178.795,NA,NA,NA,7.206164835,0.673305862,6.672527473,NA,0.655677656,95.47148352,0.670787655,90.59561538,2.153186813,0,2.153186813,NA,NA,NA,NA,13.4710033,0.98740844,NA,19.78224286,0.996337033,NA,NA,NA,CZ-BK1,TRUE,Fall,-0.796666667
2006,399.06076,0.744734143,279.894,1,215.203,NA,NA,NA,9.245912088,0.73924,8.467175824,NA,0.668498168,97.47761538,0.739010945,93.96923077,2.558263736,0.73924,2.45321978,NA,NA,NA,NA,15.8788923,0.562500055,NA,14.40251648,0.832188703,NA,NA,NA,CZ-BK1,TRUE,Fall,-0.603333333
2007,334.2049,0.754120846,611.336,1,425.12,NA,NA,NA,5.276461538,0.673305862,5.054153846,NA,0.647893773,72.13765934,0.659111622,75.98238462,1.251923077,0.673305862,1.622120879,NA,NA,NA,NA,12.63618901,0.872481846,NA,10.92942198,0.891712516,NA,NA,NA,CZ-BK1,TRUE,Fall,-3.706666667
2008,355.17912,0.991071593,219.657,0.902472637,234.874,NA,NA,NA,7.007417582,1,7.154824176,NA,0.669871795,82.40881319,1,77.639,1.425164835,1,1.974395604,33.13147894,1,NA,NA,12.74076044,0.999771077,NA,9.027431868,1,NA,NA,NA,CZ-BK1,TRUE,Fall,-2.18
2009,351.86583,0.910256275,266.761,0.893543703,261.492,NA,NA,NA,8.76310989,0.901785736,7.286274725,155.2612859,0.865613553,76.89316484,0.897893703,79.39492308,2.747857143,0.901785736,1.858582418,NA,NA,NA,NA,14.86670484,0.988095582,NA,13.65833275,0.990384549,NA,NA,NA,CZ-BK1,TRUE,Fall,-1.67
2010,391.80725,0.96588844,319.444,0.97435922,294.322,NA,NA,NA,6.100758242,0.982142736,6.434450549,150.3021652,0.923992674,76.00804396,0.97802178,78.68275824,1.058725275,0.982142736,1.900340659,35.85514822,0.953067766,NA,NA,19.42696593,0.998168615,NA,9.018928571,0.999313297,NA,30.68724176,1,CZ-BK1,TRUE,Fall,4.56
2011,415.97828,0.968406769,110.654,0.983745604,103.163,NA,NA,NA,7.439461538,0.99793956,6.576494505,178.5306167,0.995192308,99.14117582,0.996794945,94.23743956,2.891692308,0.99793956,2.378945055,42.99390556,0.994047619,NA,NA,17.45661978,0.999771209,NA,24.53916813,1,NA,7.219747253,1,CZ-BK1,TRUE,Fall,0.103333333
2012,328.15114,0.978250824,246.423,0.947344297,292.462,NA,NA,NA,7.625461538,0.998855385,7.769472527,143.338748,0.971611722,81.57889011,0.992903044,81.07540659,1.993450549,0.998855385,2.339472527,NA,NA,NA,NA,15.54373736,0.98832411,NA,19.06292637,0.988095121,NA,18.37671429,1,CZ-BK1,TRUE,Fall,-4.646666667
2013,466.67377,0.946428429,321.765,0.912316714,292.908,NA,NA,NA,6.975175824,0.987866209,7.037230769,149.0119703,0.93246337,81.31685714,0.94184956,79.73696703,1.831714286,0.987866209,1.956164835,37.28613672,0.932692308,NA,NA,25.48563187,0.973443538,25.77571648,16.04520989,0.966575187,15.35179121,16.27591209,1,CZ-BK1,TRUE,Fall,0.703333333
2014,464.78428,0.985348,290.213,1,316.741,NA,NA,NA,8.502417582,1,8.580384615,140.2916909,0.971153846,75.06768132,0.998626264,79.1456044,1.644318681,1,1.920736264,34.80605911,0.98489011,NA,NA,28.44667582,0.999771209,27.78281758,11.16853516,0.999542286,11.35507473,26.2618022,0,CZ-BK1,TRUE,Fall,-0.843333333
2015,388.01179,0.996108044,259.205,1,269.25,NA,NA,NA,7.256736264,1,7.472120879,150.883941,1,78.77934066,1,81.53925275,2.165296703,1,2.446494505,36.30770161,1,-1.708468791,0.493131967,26.71201868,1,27.35147802,11.35297802,0.999771209,11.04000769,20.72959341,1,CZ-BK1,TRUE,Fall,-3.01
2016,374.69807,0.848214022,309.388,1,294.644,NA,NA,NA,6.564362637,1,6.97643956,148.2736093,1,78.92662637,0.999542088,78.02517582,1.935208791,1,2.068604396,39.62156869,1,-2.115460989,1,26.98830769,0.905906813,23.22396154,7.854784176,0.963827912,5.967993516,29.09328571,1,CZ-BK1,TRUE,Fall,0.566666667
2017,354.42079,0.96451467,441.599,1,504.769,NA,NA,NA,6.308175824,1,6.70389011,120.9831599,1,66.11181319,0.997252582,68.85231868,1.398472527,1,1.71289011,29.62289206,1,-2.296212527,1,22.29177253,0.999771077,28.40333736,2.215981209,0.999542088,3.466582967,28.312,1,CZ-BK1,TRUE,Fall,-2.533333333
2018,394.08782,0.959249055,163.622,1,189.141,NA,NA,NA,8.68278022,1,8.358967033,180.9705025,1,98.32720879,1,92.15049451,3.136120879,1,2.883934066,36.73567094,1,-1.218100341,1,30.21113736,1,24.36542747,21.74412857,0.999542418,17.99679538,10.042,1,CZ-BK1,TRUE,Fall,-2.533333333
2019,355.04562,0.965659626,265.886,1,235.487,NA,NA,NA,8.496010989,1,8.528516484,175.1666669,0.999542125,92.27823077,1,89.26847253,2.407593407,1,2.430186813,33.43733628,1,-1.766186484,1,27.46536703,0.999313297,22.24826374,13.92618571,0.998626462,13.84900802,15.14537363,1,CZ-BK1,TRUE,Fall,-3.333333333
2020,389.37036,0.940018253,NA,NA,NA,NA,NA,NA,7.378824176,1,NA,146.3459203,0.998397436,80.44559341,0.998397473,NA,1.948714286,1,NA,33.63680534,1,-2.536184286,1,27.82073846,0.999771209,23.33723187,15.95028835,0.998626462,12.74009011,26.9902967,1,CZ-BK1,TRUE,Fall,-2.39
2015,310.28523,0.981914275,123.387,1,147.718,NA,NA,NA,11.04038462,1,11.04793407,180.6793074,1,92.20797802,1,93.19364835,3.706934066,1,3.782593407,35.98511039,1,NA,NA,29.70131648,NA,NA,0.484046813,NA,NA,NA,NA,CZ-Lnz,TRUE,Fall,-3.006666667
2016,314.39312,0.971382956,93.202,1,118.572,NA,NA,NA,10.69972527,1,10.80743956,189.3557799,0.999771062,96.68574725,1,94.13775824,3.567351648,1,4.126461538,38.54536657,1,NA,NA,29.74298571,NA,NA,4.284574945,NA,NA,25.92927473,1,CZ-Lnz,TRUE,Fall,0.966666667
2017,269.686575,0.978479967,157.394,1,185.962,NA,NA,NA,10.53469231,1,10.5217033,157.5033291,0.989010989,83.7029011,0.996337033,88.70207692,3.177879121,1,3.383274725,29.92340541,0.988553114,NA,NA,24.7762956,NA,NA,-0.145999396,NA,NA,23.93630769,1,CZ-Lnz,TRUE,Fall,-1.766666667
2018,429.16992,0.573717934,122.994,1,124.565,NA,NA,NA,12.66468132,0.608974505,12.2567033,NA,0.571428571,107.196956,0.737866407,105.950967,4.914208791,0.608974505,4.670186813,NA,NA,NA,NA,31.82653626,NA,NA,6.727786264,NA,NA,19.40240659,1,CZ-Lnz,TRUE,Fall,-1.6
2019,333.37598,0.911629813,127.81,0.813873736,130.717,NA,NA,NA,11.85727473,0.517627967,12.05715385,188.8631842,0.828983516,101.5800769,0.860806,98.34921978,3.869791209,0.517627967,3.860791209,39.32561155,0.828983516,NA,NA,31.58079231,NA,NA,2.33745033,NA,NA,23.30156044,1,CZ-Lnz,TRUE,Fall,-3.6
2020,410.76125,0.937499846,NA,NA,NA,NA,NA,NA,10.6378022,1,NA,176.9195186,0.908195971,93.94872527,0.922161209,NA,3.13110989,1,NA,41.61687117,0.908424908,NA,NA,33.71418571,NA,NA,-9.495764835,NA,NA,29.46384615,1,CZ-Lnz,TRUE,Fall,-3.41
2012,339.33145,0.943681341,142.365,1,146.502,NA,NA,NA,8.045824176,1,8.120208791,173.6842537,1,91.57268132,1,88.09893407,1.304450549,1,2.169351648,46.91398174,0.999542125,NA,NA,13.46551099,0.999771077,NA,7.897991868,1,NA,NA,NA,CZ-RAJ,TRUE,Fall,-6.26
2013,336.3389,0.970695857,164.966,1,148.502,NA,NA,NA,7.532692308,1,7.743021978,150.3849066,0.999542125,81.39230769,0.993131967,84.26817582,1.162989011,1,1.96932967,40.31203625,0.999542125,NA,NA,8.641585714,0.999771209,NA,0.33821011,0.999771209,NA,NA,NA,CZ-RAJ,TRUE,Fall,2.356666667
2014,356.40567,0.79075089,192.612,1,174.389,NA,NA,NA,9.161417582,1,9.201065934,138.150035,1,71.51886813,1,77.76754945,1.191065934,1,1.586901099,38.47852621,1,NA,NA,13.75472099,0.841117187,15.73501286,2.847565989,0.998855385,2.937522593,NA,NA,CZ-RAJ,TRUE,Fall,-4.44
2015,310.66411,0.988095143,98.884,1,151.811,NA,NA,NA,7.776065934,1,8.225725275,162.1823414,0.999542125,84.59164835,1,86.23437363,2.270692308,1,2.457483516,42.53428297,0.999771062,NA,NA,19.79575604,1,24.78370659,3.102187912,0.998855451,-0.345548352,NA,NA,CZ-RAJ,TRUE,Fall,-3.896666667
2016,298.45105,0.96955122,102.327,1,125.905,NA,NA,NA,7.858406593,1,7.914978022,162.9295276,0.998626374,83.65495604,0.998626264,83.81504396,2.839978022,1,2.747186813,38.28709249,0.998168498,-3.191875824,1,18.89823626,0.999771077,22.41089451,10.57151385,0.999771077,11.1687111,13.03597802,1,CZ-RAJ,TRUE,Fall,-2.5
2017,353.15532,0.981227308,195.278,1,210.657,NA,NA,NA,7.401362637,1,7.578835165,144.396695,0.999771062,75.66869231,1,78.32652747,1.240076923,1,1.867362637,33.47907081,0.999542125,-2.447704945,1,30.07398681,0.999771077,45.91535714,-6.709415385,1,-11.68355604,14.79723077,1,CZ-RAJ,TRUE,Fall,-2.733333333
2018,280.60969,0.964514879,120.998,1,150.014,NA,NA,NA,9.474098901,1,9.025197802,201.7026327,1,103.8832747,1,99.05627473,3.749307692,1,3.09732967,41.13087561,0.999542125,-1.409402747,1,17.68397363,1,24.46421868,16.49945231,1,22.14365824,8.355120879,1,CZ-RAJ,TRUE,Fall,-3.333333333
2019,350.34847,0.975732835,177.424,1,167.463,NA,NA,NA,9.211032967,1,8.880571429,184.6822194,1,95.97847253,1,90.72963736,2.234725275,1,2.193384615,40.79148123,1,-2.032285934,1,23.96145934,0.999771209,34.21569011,3.673997429,1,3.180716516,14.95445055,1,CZ-RAJ,TRUE,Fall,-5.466666667
2020,304.61507,0.971153637,NA,NA,NA,NA,NA,NA,9.062934066,1,NA,155.8739912,0.999313187,84.57527473,0.999771209,NA,2.65289011,1,NA,39.33867086,1,-2.95843011,1,22.3553022,0.999771077,28.67214505,2.221892967,0.999771077,1.413422418,22.58106593,1,CZ-RAJ,TRUE,Fall,-2.346666667
2010,247.849083,0.944368,189.287,0.92971622,158.853,NA,NA,NA,8.214703297,1,8.233813187,158.8076606,0.977564103,83.44103297,0.996794945,86.42648352,1.806,1,2.039956044,27.18704196,0.995192308,NA,NA,13.16043044,NA,NA,2.972224176,NA,NA,33.2530989,1,CZ-Stn,TRUE,Fall,4.363333333
2011,342.62418,0.86973456,79.602,0.998168352,49.274,NA,NA,NA,9.274802198,1,8.598791209,200.8499273,0.999313187,105.1937692,1,102.677011,3.584835165,1,3.184813187,36.61958813,0.999542125,NA,NA,16.69149011,NA,NA,3.938465055,NA,NA,31.28010989,1,CZ-Stn,TRUE,Fall,-1.74
2012,245.6922,0.954212187,187.29,0.612866231,159.542,NA,NA,NA,9.86943956,1,9.726252747,170.0782605,1,90.70541758,1,91.08165934,2.74878022,1,2.749956044,NA,NA,NA,NA,10.09039418,NA,NA,1.29403078,NA,NA,31.3188022,1,CZ-Stn,TRUE,Fall,-6.206666667
2013,209.23056,0.862866418,152.435,0,152.435,NA,NA,NA,9.341120879,0.96543044,8.863681319,165.7934115,0.995421245,89.10669231,0.991300582,86.51972527,2.271945055,0.96543044,2.19067033,37.17192634,0.995650183,NA,NA,17.2685989,NA,NA,1.918805934,NA,NA,20.97324176,0.65728033,CZ-Stn,TRUE,Fall,1.973333333
